year,unique_id,response_id,interview_start,interview_end,source,postcode,NRM verified,NRM code,age,gender,describe_reef1,describe_reef2,describe_reef3,visited_reef,visit_freq,rec_jetskiown_7cat,rec_jetskihired_7cat,rec_boatingown_7cat,rec_boatinghire_7cat,rec_fishingoffshore_cat,rec_fishingonshore_7cat,rec_nonmotorown_7cat,rec_nonmotorhire_7cat,rec_inwater_7cat,rec_islandvisit_7cat,rec_beachvisit_7cat,rec_wildlife_7cat,rec_research_7cat,rec_cultural_7cat,rec_community_7cat,GBR_rec,GBR_phys,GBR_unwind,GBR_social,GBR_nature,GBR_recreation,GBR_wellbeing,actions_helpGBR,actions_helpGBR_open,GBRbp_advocacyfish,GBRbp_rubbish,GBRbp_app,GBRbp_report,values_biodiversity,values_exist,values_bequest,values_icon,values_recognition,values_provision,values_science,values_indigenous,values_heritage,values_spiritual,values_economy,values_social,values_recreation,values_nature,threat1,threat2,threat3,threat_cots,threat_fishing,threat_runoff,threat_rubbish,threat_cc,threat_tourism,threat_devt,threat_ports,threat_mining,threat_popn,threat_mgmt,threat_weather,threat_heatwaves,threat_bleaching,cc_belief,inter_zoning,inter_fishclosures,inter_culling,inter_coralrestore,inter_citizen,inter_coastrestore,inter_islandrestore,inter_illfish,inter_coraladapt,inter_water,inter_rubbish,inter_indig,inter_rec,inter_carbon,inter_fishing,desc_norm,shared_resp,moral_oblig,pers_diff,procedural_knowl,general_motivation,support_rules,society_oblig,injunc_norm,steward_identity,steward_respect,dm_understanding,dm_procfair,dm_distfair,dm_equity,trust_dm,sat_mgmt,benefit_mgmt,pride_mgmt,resp_dcceew,resp_aims,resp_detsi,resp_gbrmpa,resp_council,resp_dpi,resp_dk,priority_fish,priority_lowimpact,priority_TO,priority_supply,priority_jobs,priority_recfishing,attach_love,attach_meaning,attach_GBR,attach_depend,place_identity,pride,GBRh_change,hope,sad,aesthetics,GBRh_overall,trust_reefscience,reef_fatigue,GBR_income,GBR_business,impact_desire,impact_finance,impact_lifestyle,impact_wellbeing,impact_grief,trust_ausgov,trust_reeftrust,trust_qldgov,trust_rwqp,trust_council,trust_family,trust_colleagues,trust_gbrmpa,trust_science,trust_ausngo,trust_paper,trust_tv,trust_citizen,trust_socials,qld_years,atsi,educ,emp_status,sector,ag_commodity1,ag_commodity2,ag_commodity3,ag_commodity4,ag_commodity5,ag_commodity_other,ag_commodity_open,ag_participation,ag_program1,ag_program2,ag_program3,ag_program4,ag_program5,ag_program_other,ag_program_dk,ag_program_open,ag_noprogram,dist_beach,endcomment,intdur,Distance to Coast (km)
5,251733,4127,2025-11-23T16:28:00Z,2025-11-23T16:41:00Z,2,4740,Mackay Whitsunday,4,62,1,Living natural wonder of the world,Tourism,Recreational fishing,1,7,1,1,4,1,4,1,1,1,1,3,7,7,1,1,1,10,10,10,10,10,10,10,2,Rubbish pick on beach,5,5,1,5,10,10,6,10,10,10,6,3,10,3,10,6,10,10,Illegal fishing from foreign fishermen,Net fishing by professional fishermen,Weather events such as cyclones,3,5,2,4,1,2,3,2,1,1,2,3,1,1,3,10,7,3,1,2,2,1,10,2,3,4,2,9,1,9,10,10,9,1,10,6,9,7,9,7,99,6,8,4,4,8,4,3,10,NA,3,NA,1,NA,2,0,3,2,NA,1,NA,NA,10,10,10,10,10,10,3,10,1,9,10,2,10,1,NA,6,1,6,6,4,4,2,7,6,2,3,1,8,7,1,1,1,5,1,7,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.8667,3.25
5,251734,4135,2025-11-23T16:45:00Z,2025-11-23T17:05:00Z,2,4701,Fitzroy,5,80,1,Coral,Fish,Safe water inside,1,3,1,1,3,1,3,1,1,1,1,2,4,4,1,1,2,10,10,10,7,10,10,10,5,A clean up of shoreline,5,5,1,5,10,10,10,10,10,10,10,10,7,10,10,10,10,10,Pollution,Overfished,Not enough protection of the GBR,5,5,5,5,5,3,5,4,5,4,5,5,5,5,1,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,7,10,10,10,10,10,10,4,7,10,7,10,7,4,7,1,NA,NA,3,NA,2,0,1,NA,NA,3,2,NA,10,10,10,10,10,10,2,7,5,10,9,10,1,1,NA,7,4,10,10,10,10,7,1,7,4,4,1,7,10,6,1,1,5,1,50,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I have faith in the science that is being used , but, i believe that some will twist the science for their benefit , mainly the Queensland Government",19.8,28.26
5,251735,4137,2025-11-23T16:47:00Z,2025-11-23T17:09:00Z,2,4812,Burdekin,3,33,2,Beauty,Life,Suffering,1,3,1,1,1,2,1,1,1,2,3,3,3,3,3,1,1,10,10,10,10,10,10,10,1,I worked at AIMS and undertook research to help the reef.,9,5,9,9,10,10,10,10,10,1,10,10,3,10,10,10,10,10,Climate change,Overfishing,Eutrophication,5,3,5,3,5,2,4,4,4,3,1,4,5,5,1,8,10,7,1,8,9,8,8,1,10,8,10,6,10,8,3,8,10,8,10,10,4,10,3,10,5,8,3,4,4,5,4,4,4,1,NA,3,2,NA,NA,0,1,2,3,NA,NA,NA,10,10,10,10,10,10,1,1,10,10,1,10,1,4,4,7,5,8,10,10,5,99,3,99,99,8,8,6,8,8,3,3,7,1,1,1,7,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,21.75,7.39
5,251736,4141,2025-11-23T17:13:00Z,2025-11-23T18:13:00Z,2,4800,Mackay Whitsunday,4,26,1,Beautiful,Far,Sharks,1,5,1,1,5,2,5,3,3,3,5,4,4,2,1,1,1,10,10,10,10,9,9,10,4,NA,5,5,1,9,10,10,1,10,10,10,10,1,5,10,10,10,10,10,Foreign vessels fishing,Native title claims to restrict or deny access (major concern),Shark numbers and their growing willingness to go us divers and spearos,5,4,3,3,4,2,2,2,3,4,3,4,5,4,2,10,10,10,10,6,7,8,10,10,7,10,1,7,6,10,8,10,10,8,3,9,10,10,8,4,10,7,8,1,1,9,8,10,10,NA,NA,2,1,3,NA,0,1,2,NA,NA,3,NA,10,10,10,10,6,8,2,9,7,10,8,10,7,1,NA,10,5,10,10,10,9,1,7,99,5,3,7,7,10,1,5,1,1,1,26,5,5,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,59.5833,16.55
5,251737,4150,2025-11-23T17:32:00Z,2025-11-23T17:51:00Z,2,4816,Burdekin,3,62,1,"The greatest natural asset in QLD. I have swam, snorkelled and fish it for over 45 years.",It has brought me some of the best family and friends memories.,I want it to remain sustainable and accessible for future generations.,1,4,1,1,4,2,4,6,2,2,3,3,5,5,1,1,2,10,10,10,10,10,10,10,4,NA,5,5,2,4,10,10,10,10,10,10,10,5,10,10,10,10,10,10,Excessive levels of commercial fishing,Not swapping closed reefs and closed reefs,Uncontrolled amatuer fishers,4,5,2,3,3,2,3,3,2,2,1,3,3,3,3,9,9,10,10,10,8,8,10,8,8,10,5,10,5,10,8,10,10,10,10,10,10,10,8,10,6,8,6,8,8,6,8,8,8,NA,2,NA,3,NA,1,0,2,3,NA,NA,NA,1,10,10,10,10,10,6,2,10,5,10,10,8,8,2,5,10,6,10,10,10,7,6,5,6,5,6,6,8,8,7,2,1,3,1,62,1,4,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18.25,22.73
5,251738,4151,2025-11-23T17:32:00Z,2025-11-23T17:53:00Z,2,4870,Wet Tropics,2,61,1,Scuba diving,Great climate,Amazing colours,1,6,1,1,1,2,1,1,1,1,3,3,4,4,1,2,1,7,10,9,7,9,7,8,2,Support Island activities,2,1,1,9,9,10,9,10,10,8,9,6,7,8,10,9,10,10,Mining,Economy,Corruption,3,3,4,4,3,3,4,3,5,4,3,3,4,3,3,8,8,4,6,6,7,7,8,7,7,8,3,6,8,10,3,8,9,4,8,10,9,10,6,7,8,3,3,4,3,5,2,1,4,NA,2,3,1,NA,NA,0,2,1,NA,3,NA,NA,10,10,10,7,7,9,1,3,7,3,2,5,1,3,1,6,6,6,8,10,5,5,2,6,3,5,2,8,9,5,3,3,5,1,35,1,5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,21.0333,4.3
5,251739,4170,2025-11-23T18:08:00Z,2025-11-23T18:22:00Z,2,4879,Wet Tropics,2,52,1,World icon,Spectacular,Incredible,1,5,1,1,5,1,5,3,1,1,5,5,7,6,1,1,3,10,10,10,10,10,10,10,2,Picking up rubbish among the water ways islands and beaches,5,5,3,5,10,10,10,10,10,10,9,10,10,10,10,10,10,10,Oil or large scale fuel spills.,Over fishing,Crown of thorns,5,3,5,3,4,2,5,2,5,3,1,3,3,4,1,10,10,10,10,7,10,9,10,9,10,10,8,7,10,10,7,10,9,1,8,8,10,10,8,10,6,7,8,7,6,8,8,9,7,NA,NA,3,1,NA,2,0,1,2,NA,NA,NA,3,10,10,9,10,9,10,2,9,4,8,8,9,5,1,NA,6,1,4,7,8,5,99,6,8,5,6,3,8,7,7,4,3,7,1,30,1,7,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.75,0.2
5,251740,4186,2025-11-23T18:37:00Z,2025-11-23T19:01:00Z,2,4879,Wet Tropics,2,60,2,Treasure,Home,Grief,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,9,10,10,10,3,Plastic removal,2,5,1,5,10,10,10,2,10,4,10,10,4,10,5,8,10,5,Bleaching - warming waters,Pollution - plastic,Biodiversity loss,5,4,4,5,5,4,5,4,5,4,2,5,5,5,1,10,10,10,9,10,10,10,10,9,10,10,10,9,10,9,9,10,10,1,7,10,10,6,8,5,5,5,7,6,6,8,6,5,8,NA,NA,3,1,2,NA,0,1,2,3,NA,NA,NA,10,10,8,10,8,10,1,1,10,6,1,9,10,1,NA,2,1,5,4,10,5,8,7,7,8,10,5,9,10,9,6,4,10,3,30,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,24.1,0.2
5,251741,4208,2025-11-23T19:04:00Z,2025-11-23T19:24:00Z,2,4816,Burdekin,3,65,1,Stressed,Damaged,Diving,1,3,1,1,1,3,1,1,1,1,3,2,4,2,1,1,1,5,8,9,5,8,7,5,4,NA,3,5,2,2,10,9,5,10,10,10,10,3,9,5,10,5,9,8,Climate change,Inland cattle farming resulting in sediments being carried out into the eastern Australian current,Large vessel navigation of reef passages,3,2,5,4,4,2,4,3,2,2,1,3,4,4,1,10,4,9,8,5,4,99,5,8,10,10,3,7,10,10,3,8,8,5,7,7,7,10,5,7,99,8,5,3,99,8,8,2,3,NA,3,NA,1,NA,2,0,1,2,NA,NA,3,NA,8,8,3,5,5,10,1,3,10,10,3,10,3,1,NA,1,1,5,2,10,6,8,8,5,2,1,1,9,9,5,1,1,6,1,3,1,4,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,19.3,22.73
5,251742,4241,2025-11-23T19:44:00Z,2025-11-23T20:11:00Z,2,4555,Burnett Mary,6,65,2,Unique,World heritage,Threatened,1,2,1,1,1,1,1,2,2,1,1,2,2,7,2,2,2,9,9,9,3,10,8,9,3,Regular subscriber to Sea Shepherd & Coast Care,1,5,1,1,10,10,8,10,10,5,10,10,6,10,8,9,10,10,Agri run off,Global warming,"Crown of thorns starfish & irresponsible boating, moring activity",5,5,5,5,5,3,5,5,5,4,4,4,5,5,1,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,6,10,10,9,8,10,9,10,9,10,99,6,7,8,7,9,4,3,7,3,2,NA,1,NA,NA,0,2,1,NA,NA,NA,3,10,10,9,9,9,10,1,7,10,9,6,10,4,1,NA,9,4,8,9,9,8,9,7,99,8,9,5,8,10,10,7,5,10,6,2,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,27.3,16.4
5,251743,4249,2025-11-23T19:59:00Z,2025-11-23T20:25:00Z,2,4680,Fitzroy,5,59,2,Precious,Gift,To be enjoyed by all,1,7,1,1,3,7,3,6,1,1,4,7,1,7,2,1,1,8,8,8,5,8,6,8,2,Pick up beach rubbish each mornjng walk,3,5,1,2,7,7,6,7,8,7,4,4,6,4,6,4,7,7,Plastics,Spear fishing,International vessel rubbish,4,4,2,4,4,2,3,4,2,3,3,2,3,3,1,6,8,7,99,8,7,4,6,6,5,7,4,6,5,8,8,10,8,2,8,8,10,8,8,10,2,5,1,1,2,1,3,2,3,NA,NA,3,2,1,NA,0,1,NA,NA,2,NA,3,10,9,9,9,6,10,4,8,9,9,4,8,3,1,NA,7,4,9,6,9,3,2,3,2,4,5,3,3,6,6,6,3,4,3,20,1,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,It would be wonderful if our National Parks teams and GBR were more open to talking and working with locals who live in the area. Our rangers are certainly not cooperative or friendly in any manner. Under instruction from their boss ( no reflection on the individuals) our rangers take an an authoritive approach with no intent to listen to residents who have lived and protected areas for a very long time. It is a very sad approach.,25.4833,5.43
5,251744,4253,2025-11-23T20:03:00Z,2025-11-23T20:36:00Z,2,4870,Wet Tropics,2,60,2,Large,Protect,Amazing,1,4,1,1,1,2,1,1,1,1,1,2,4,4,1,1,1,7,10,10,6,10,7,7,4,NA,9,5,1,1,10,10,10,10,10,7,10,10,10,10,10,10,10,10,Heat,Cyclone damage,Risk of damage from a large vessel accident/oil spill,4,2,3,4,4,2,4,3,3,3,2,4,5,4,1,10,9,8,10,10,10,8,8,8,10,10,7,8,10,10,8,10,10,3,7,10,10,10,8,10,6,6,99,7,99,9,7,8,8,NA,NA,2,1,3,NA,0,1,2,NA,3,NA,NA,10,10,8,8,10,10,1,8,7,8,8,8,5,1,NA,6,7,6,7,9,8,99,8,99,8,8,6,8,9,9,5,6,8,5,40,1,7,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,32.2833,4.3
5,251745,4261,2025-11-23T20:25:00Z,2025-11-23T21:26:00Z,2,4879,Wet Tropics,2,52,2,Sensitive,Spectacular,Protection,1,3,1,1,1,2,1,1,1,1,2,2,3,2,1,1,2,8,8,8,7,10,6,8,1,Seagrass restoration,5,5,1,9,10,10,9,7,10,8,9,10,6,10,8,6,8,10,Climate change,Sea temperature increase,Marine pests incursions,5,4,5,4,5,3,4,3,3,3,1,5,5,5,1,9,9,10,8,10,10,8,9,9,10,9,10,9,10,8,7,9,10,8,9,9,9,10,10,10,9,7,99,7,9,8,8,8,8,NA,2,3,1,NA,NA,0,2,3,NA,1,NA,NA,10,10,9,9,7,10,1,8,6,9,8,9,9,2,3,4,2,7,7,9,9,8,9,9,9,7,7,10,10,8,6,6,9,6,3,1,5,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,61.3667,0.2
5,251746,4264,2025-11-23T20:32:00Z,2025-11-23T21:16:00Z,2,4680,Fitzroy,5,36,1,Fishing,Camping,Beautiful,1,5,1,1,5,1,5,2,1,1,2,3,3,2,1,1,1,10,7,10,7,10,10,10,2,Cleanup rubbish,5,5,1,3,10,7,8,10,7,10,7,1,10,7,10,10,10,10,Over fishing,Pollution,Dumping,3,4,2,3,1,3,3,3,2,3,1,2,2,2,4,8,10,6,2,7,6,7,10,1,6,10,1,8,1,10,7,10,10,5,7,7,10,10,9,7,6,5,99,99,99,99,99,99,99,NA,2,NA,1,3,NA,0,1,2,NA,3,NA,NA,10,10,10,10,10,10,3,10,1,10,10,1,10,1,NA,6,3,10,6,10,3,99,3,99,6,8,6,7,5,1,3,3,3,7,23,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,44.0167,5.43
5,251747,4272,2025-11-23T20:43:00Z,2025-11-23T21:06:00Z,2,4701,Fitzroy,5,53,1,Beautiful place,Great fishing,Great snorkelling,1,5,1,1,5,3,5,5,1,1,3,1,4,1,1,1,1,10,10,10,10,10,10,10,4,NA,5,5,2,5,10,10,5,10,7,10,7,1,7,8,10,10,10,10,The media,False narratives,Scare campaigns,3,5,3,5,1,1,3,2,2,1,3,1,1,1,6,1,5,10,8,4,10,10,10,1,8,10,2,10,1,10,8,10,10,7,10,10,4,8,8,10,99,6,1,1,1,1,2,2,2,NA,3,2,1,NA,NA,0,NA,2,NA,1,NA,3,10,10,10,10,10,8,2,10,1,10,10,1,10,1,NA,5,1,9,5,9,1,2,1,1,1,9,8,3,1,2,1,1,1,1,53,5,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,23.0333,28.26
5,251748,4292,2025-11-23T21:07:00Z,2025-11-23T21:21:00Z,2,4871,Wet Tropics,2,49,1,The best place in the world,Always something new to discover,Always changing,1,6,1,1,7,1,7,2,1,1,5,4,4,7,1,1,1,10,10,10,10,10,10,10,2,Collected bags of rubbish from beaches and islands and cays and floating in the water,5,5,4,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,Chemical and sedimentary runoff,Plastic,Cyclones,5,5,5,5,9,3,5,5,4,5,5,5,5,5,3,10,10,10,10,10,10,10,10,5,10,10,10,10,5,10,10,10,10,1,10,10,10,10,6,10,4,5,8,8,8,8,8,10,8,NA,2,NA,1,NA,3,0,2,1,NA,3,NA,NA,10,10,10,10,10,10,1,10,10,10,8,7,10,1,NA,6,1,10,10,10,6,8,6,10,1,8,1,10,10,8,2,5,9,1,49,1,4,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8667,111.08
5,251749,4293,2025-11-23T21:08:00Z,2025-11-23T21:35:00Z,2,4870,Wet Tropics,2,66,1,At risk,Great anchorage,Huge,1,4,1,1,1,1,1,1,5,5,5,1,3,4,1,1,1,8,8,8,3,8,8,8,4,NA,1,1,3,1,9,9,5,8,9,8,10,3,8,1,8,3,9,8,Plastics,Traditional owner turtle/dugone hunting,Climate change,5,2,3,3,4,3,2,2,2,2,5,3,3,5,1,5,8,8,8,8,8,5,8,8,8,10,1,8,5,8,6,8,10,10,10,8,5,8,8,8,2,10,10,5,5,8,5,5,5,NA,2,3,1,NA,NA,0,3,NA,NA,1,2,NA,10,10,10,10,5,10,1,9,3,10,6,10,7,1,NA,10,1,10,5,10,9,9,5,9,6,5,1,9,5,9,6,6,9,1,40,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,27.4,4.3
5,251750,4308,2025-11-23T21:25:00Z,2025-11-23T21:36:00Z,2,4873,Wet Tropics,2,40,1,Vast,Beauty,Provider,1,6,1,1,5,1,4,3,1,1,5,4,4,7,4,2,3,10,10,10,10,10,10,10,3,Educating students and tourists on the biotic complexity and the importance of reef survival,5,5,2,1,10,10,10,10,10,10,10,1,10,10,10,10,10,10,Climate change,Overfishing,Frequency of increased storm activity,3,5,4,5,5,1,3,4,4,5,3,5,5,5,1,99,10,8,10,10,10,10,10,7,10,10,3,99,4,10,10,10,9,1,10,10,10,10,10,10,10,9,7,4,4,4,4,10,4,NA,NA,3,1,NA,2,0,2,1,NA,NA,NA,3,10,10,10,10,10,10,1,4,10,10,1,5,1,1,NA,10,4,10,10,10,6,1,5,9,6,10,8,8,10,10,5,7,8,5,8,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.15,6.14
5,251751,4315,2025-11-23T21:36:00Z,2025-11-23T22:16:00Z,2,4850,Burdekin,3,57,1,Fishing,Resources,Tourists,1,7,1,1,7,1,7,7,1,1,2,2,5,7,7,1,2,7,7,10,7,7,10,7,1,Food gathering,1,5,1,1,10,10,10,10,10,10,7,1,10,7,10,10,10,10,Government,False information,Bad science,1,5,1,5,1,1,1,1,1,1,5,1,1,1,4,1,5,1,5,10,1,5,10,1,1,10,1,10,1,5,10,10,10,1,10,10,1,5,10,10,10,10,1,1,1,1,1,1,1,NA,NA,NA,2,1,3,0,3,NA,NA,1,2,NA,10,10,1,10,10,10,3,10,1,10,10,1,10,5,2,10,10,10,4,5,1,1,1,1,5,10,10,1,3,1,1,1,1,1,57,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,40.0333,19.2
5,251752,4325,2025-11-23T21:47:00Z,2025-11-23T22:14:00Z,2,4870,Wet Tropics,2,40,1,Magnificent,Beauty,Climate disaster,1,5,1,1,3,3,1,1,1,1,3,2,5,4,7,1,2,7,10,9,5,10,10,9,3,I do research that is connected to reef ecosystems,2,5,3,3,10,8,8,10,8,5,8,9,10,6,10,8,10,9,Climate change,Agriculture,Costal development,4,4,5,4,5,2,4,4,5,3,4,4,5,5,1,10,8,8,3,5,9,8,7,6,10,10,8,8,10,8,5,8,8,9,10,8,7,10,7,9,6,8,5,5,3,2,6,8,5,1,NA,NA,3,NA,2,0,2,1,NA,3,NA,NA,10,10,10,10,9,4,1,2,10,8,1,10,1,2,4,8,8,10,7,10,1,2,2,4,3,7,7,5,8,5,3,3,5,1,5,1,7,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"This took way too long! I imagine most people would have cancelled half way. Come on CSIRO, people are busy!",26.7167,4.3
5,251753,4348,2025-11-23T22:16:00Z,2025-11-23T23:40:00Z,2,4870,Wet Tropics,2,57,2,Marine life,Beauty,Pristine,1,7,1,1,7,1,2,1,1,1,2,2,7,7,1,1,1,10,10,10,5,10,10,10,2,Minimising my impact via containing my personal waist and being extremely cautious with any non-natural substance I use to ensure it is not deposited into GBR waters,2,5,1,2,10,6,4,3,3,3,6,3,2,5,5,3,4,3,Ports North activities (they are only interested in money),Poor waist management by businesses on land eg Boral,Government policies - people in offices making decisions on skewed science research eg climate change,3,2,3,2,1,3,3,4,3,3,2,1,1,1,6,2,3,4,3,5,5,4,6,2,99,7,4,4,2,4,10,8,10,2,8,8,7,9,10,10,3,7,3,8,2,5,4,7,5,3,NA,NA,1,2,NA,0,1,2,NA,NA,NA,3,10,10,10,10,10,3,3,7,3,10,10,3,10,1,NA,10,1,10,1,3,4,3,4,4,3,4,3,3,3,3,99,1,4,3,18,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I believe recreational boating is mis-represented or not fairly represented in the Cairns region.  Facilities for water-way users are biased towards boaties who fish when there is a proportion of marine water users being non-fishers.  For eg, in my area the local Cruising Yacht Squadron is under threat from major large government authorities for commercial purposes and there is no recognition of the role a yacht squadron plays for the community it serves.  It does not serve a fishing community - it serves a cruising yacht community.  And, there is no sewerage waist management program for boat users in the area.  It is all a case of look after it yourselves.  Users of the waters like myself are subjected to audits and threats that if ""I am caught discharging sewerage I will be fined"".  Happy to keep my sewerage activities to a zero impact on the GBR but lets say ""you probably do not want to know how I do it"".  I probably need to write an essay to help you better.  Hopefully, my points m",84.2,4.3
5,251754,4355,2025-11-23T22:26:00Z,2025-11-23T23:10:00Z,2,4870,Wet Tropics,2,63,2,Beauty,Sad,Anxiety,1,5,1,1,2,2,1,2,2,2,2,2,3,3,2,2,2,6,8,8,6,8,6,6,3,Picking up rubbish when I see it,5,5,9,9,10,10,10,10,10,5,10,10,10,10,10,10,10,10,Farming off flow,Sewerage,Fishing,4,5,5,5,5,3,5,5,5,4,4,4,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,99,10,10,10,10,5,10,99,99,99,99,99,99,99,99,99,3,NA,NA,NA,2,1,0,3,1,NA,NA,NA,2,10,10,5,5,5,10,1,5,10,10,1,5,1,1,NA,10,5,10,7,10,3,8,3,6,3,99,99,6,6,6,5,3,8,99,15,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tourism is big dollars for a lot people and businesses, tourists will not be coming to see a dead reef",43.1833,4.3
5,251755,4399,2025-11-23T23:57:00Z,2025-11-24T00:13:00Z,2,4895,Cape York,1,45,2,Beautiful,Colourful,Special,1,6,1,1,6,1,6,2,1,1,1,3,2,5,1,1,2,10,10,10,10,10,10,10,5,Abided by fishing closures,3,4,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Coral bleaching,Chemicals,Killing wrong species,2,3,4,3,4,2,2,4,3,4,2,4,5,4,1,9,10,2,10,8,8,10,9,10,9,9,7,8,8,7,4,8,8,4,4,9,8,9,4,9,4,4,7,4,4,7,4,8,5,NA,3,NA,1,NA,2,0,2,NA,3,NA,NA,1,10,10,10,10,10,10,1,4,10,9,3,8,3,1,NA,8,3,8,8,9,99,6,4,99,3,10,8,99,99,3,2,1,99,99,5,1,5,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.4833,7.57
5,251756,4411,2025-11-24T00:49:00Z,2025-11-24T01:40:00Z,2,4740,Mackay Whitsunday,4,55,2,World heritage,Precious and fragile environment,Endangered species,1,4,1,1,1,1,1,2,3,1,3,1,3,5,1,1,2,8,8,8,6,8,7,8,3,Planting and rubbish removal,4,5,1,2,10,10,10,6,10,7,10,10,8,8,6,6,7,10,Chemical pollution eg agricultural and fuel,Climate change,Plastics,4,4,4,5,5,3,4,4,4,4,4,3,4,4,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,1,8,8,5,10,4,10,6,6,4,4,4,6,4,8,7,1,3,NA,2,NA,NA,0,3,2,NA,1,NA,NA,10,10,10,8,8,10,1,5,8,10,5,8,5,1,NA,8,5,10,10,7,6,99,99,99,4,4,3,5,10,99,1,2,7,3,11,1,2,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,50.7167,3.25
5,251757,4441,2025-11-24T03:06:00Z,2025-11-24T03:33:00Z,2,4740,Mackay Whitsunday,4,30,2,QLD,Reef fish,Fragile,1,3,1,2,1,1,1,2,1,1,1,1,3,3,1,2,1,8,8,10,9,10,10,9,4,NA,4,5,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Uneducated/disrespectful users/tourists/tourism of the GBR,Climate Change,Crown of thorns,5,5,5,4,5,4,5,5,5,4,4,5,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,10,1,1,4,3,99,3,99,99,99,NA,2,3,1,NA,NA,0,3,1,NA,NA,NA,2,10,10,10,10,10,10,1,7,10,10,3,10,1,1,NA,8,2,10,8,10,1,5,1,6,7,8,1,8,10,7,1,1,4,5,31,4,3,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,26.3333,3.25
